INFO  2019-03-12 20:10:13,590 [23   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/lib/Waves/dist/waves.css'. Physical path: 'E:\Study\AbpDemoOne\4.6.0\aspnet-core\src\AbpDemoOne.Web.Mvc\wwwroot\lib\Waves\dist\waves.css'
INFO  2019-03-12 20:10:13,592 [19   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/lib/jquery/dist/jquery.js?v=DZAnKJ_6XZ9si04Hgrsxu_8s717jcIzLy3oi35EouyE  
INFO  2019-03-12 20:10:13,594 [17   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 12.5613ms 200 image/png
INFO  2019-03-12 20:10:13,596 [12   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/lib/bootstrap/dist/js/bootstrap.js?v=Cr6N6zNN4bp0OwTQOZ6Z66M2r-2dpy_EwKMCyZ-SOMg  
INFO  2019-03-12 20:10:13,598 [18   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/lib/json2/json2.js'. Physical path: 'E:\Study\AbpDemoOne\4.6.0\aspnet-core\src\AbpDemoOne.Web.Mvc\wwwroot\lib\json2\json2.js'
INFO  2019-03-12 20:10:13,600 [23   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 62.5499ms 200 text/css
INFO  2019-03-12 20:10:13,601 [13   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/css/style.css'. Physical path: 'E:\Study\AbpDemoOne\4.6.0\aspnet-core\src\AbpDemoOne.Web.Mvc\wwwroot\css\style.css'
INFO  2019-03-12 20:10:13,603 [18   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 15.9358ms 200 application/javascript
INFO  2019-03-12 20:10:13,605 [23   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/view-resources/Views/Shared/_Layout.css?v=uq7unI_U0xZr0Pbyzeu6KfbJKHVFuv0wNJ4CrrhQknw  
INFO  2019-03-12 20:10:13,615 [13   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 51.3167ms 200 text/css
INFO  2019-03-12 20:10:13,617 [15   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/lib/moment/min/moment-with-locales.js?v=7CN4bWPV0U57HDA4YjdCBKCAynhqdWErjNn-5rrsW_I  
INFO  2019-03-12 20:10:13,619 [12   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/lib/jquery/dist/jquery.js'. Physical path: 'E:\Study\AbpDemoOne\4.6.0\aspnet-core\src\AbpDemoOne.Web.Mvc\wwwroot\lib\jquery\dist\jquery.js'
INFO  2019-03-12 20:10:13,620 [16   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/view-resources/Views/Shared/_Layout.css'. Physical path: 'E:\Study\AbpDemoOne\4.6.0\aspnet-core\src\AbpDemoOne.Web.Mvc\wwwroot\view-resources\Views\Shared\_Layout.css'
INFO  2019-03-12 20:10:13,623 [12   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 28.8702ms 200 application/javascript
INFO  2019-03-12 20:10:13,625 [16   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 20.5069ms 200 text/css
